1.042586565017700195e+00,1.056697010993957520e+00,0.000000000000000000e+00
9.817494750022888184e-01,9.959906935691833496e-01,0.000000000000000000e+00
9.910966753959655762e-01,1.007341742515563965e+00,0.000000000000000000e+00
9.904236793518066406e-01,1.005573868751525879e+00,0.000000000000000000e+00
9.676808714866638184e-01,9.822351336479187012e-01,0.000000000000000000e+00
9.834797382354736328e-01,9.964989423751831055e-01,0.000000000000000000e+00
9.264758229255676270e-01,9.370250105857849121e-01,0.000000000000000000e+00
8.926852941513061523e-01,9.017676711082458496e-01,0.000000000000000000e+00
8.266978859901428223e-01,8.353926539421081543e-01,0.000000000000000000e+00
8.124910593032836914e-01,8.222820758819580078e-01,0.000000000000000000e+00
7.708291411399841309e-01,7.814801931381225586e-01,0.000000000000000000e+00
7.423701286315917969e-01,7.484023571014404297e-01,0.000000000000000000e+00
6.780909895896911621e-01,6.808193922042846680e-01,0.000000000000000000e+00
7.012505531311035156e-01,7.131551504135131836e-01,0.000000000000000000e+00
6.654179096221923828e-01,6.773049235343933105e-01,0.000000000000000000e+00
6.241235136985778809e-01,6.333202719688415527e-01,0.000000000000000000e+00
6.046826839447021484e-01,6.053904294967651367e-01,0.000000000000000000e+00
5.409191250801086426e-01,5.421051979064941406e-01,0.000000000000000000e+00
5.292708277702331543e-01,5.324735045433044434e-01,0.000000000000000000e+00
5.467256307601928711e-01,5.568236708641052246e-01,0.000000000000000000e+00
5.238822102546691895e-01,5.288362503051757812e-01,0.000000000000000000e+00
5.357036590576171875e-01,5.322523117065429688e-01,0.000000000000000000e+00
5.107656121253967285e-01,5.122134089469909668e-01,0.000000000000000000e+00
4.924376010894775391e-01,4.930812120437622070e-01,0.000000000000000000e+00
4.709643721580505371e-01,4.681304097175598145e-01,0.000000000000000000e+00
4.603067338466644287e-01,4.536468386650085449e-01,0.000000000000000000e+00
4.568640589714050293e-01,4.526574909687042236e-01,0.000000000000000000e+00
4.497267305850982666e-01,4.471988379955291748e-01,0.000000000000000000e+00
4.667432308197021484e-01,4.653990566730499268e-01,0.000000000000000000e+00
4.959295988082885742e-01,4.897872507572174072e-01,0.000000000000000000e+00
4.878323972225189209e-01,4.791049063205718994e-01,0.000000000000000000e+00
4.988830089569091797e-01,4.895961880683898926e-01,0.000000000000000000e+00
4.800046980381011963e-01,4.718133509159088135e-01,0.000000000000000000e+00
4.800214767456054688e-01,4.713723063468933105e-01,0.000000000000000000e+00
4.719438850879669189e-01,4.676374495029449463e-01,0.000000000000000000e+00
5.094873309135437012e-01,5.115060806274414062e-01,0.000000000000000000e+00
5.157414078712463379e-01,5.186985135078430176e-01,0.000000000000000000e+00
5.201305150985717773e-01,5.261417627334594727e-01,0.000000000000000000e+00
5.244051814079284668e-01,5.267400741577148438e-01,0.000000000000000000e+00
5.632945299148559570e-01,5.646911859512329102e-01,0.000000000000000000e+00
